DE_union_geneID	DE_union_transID
ENSG00000171861	ENST00000304478
ENSG00000171885	ENST00000672188
ENSG00000171931	ENST00000308799
ENSG00000171951	ENST00000305409
ENSG00000171953	ENST00000474627
ENSG00000171954	ENST00000269703
ENSG00000171984	ENST00000303142
ENSG00000172071	ENST00000682892
ENSG00000172270	ENST00000333511
ENSG00000172469	ENST00000682663
ENSG00000172493	ENST00000544085
ENSG00000172731	ENST00000355790
ENSG00000172732	ENST00000308110
ENSG00000172748	ENST00000398612
ENSG00000172752	ENST00000373157
ENSG00000172765	ENST00000393238
ENSG00000172878	ENST00000315796
ENSG00000172901	ENST00000357872
ENSG00000173064	ENST00000377560
ENSG00000173120	ENST00000529006
ENSG00000173157	ENST00000389420
ENSG00000173163	ENST00000427417
ENSG00000173261	ENST00000311450
ENSG00000173264	ENST00000438980
ENSG00000173409	ENST00000310256
ENSG00000173418	ENST00000398602
ENSG00000173517	ENST00000560626
ENSG00000173540	ENST00000480687
ENSG00000173744	ENST00000310078
ENSG00000173757	ENST00000698779
ENSG00000173809	ENST00000639142
ENSG00000173812	ENST00000469257
ENSG00000173846	ENST00000372201
ENSG00000173914	ENST00000525754
ENSG00000173992	ENST00000533244
ENSG00000174015	ENST00000378966
ENSG00000174106	ENST00000308330
ENSG00000174227	ENST00000453061
ENSG00000174233	ENST00000307885
ENSG00000174276	ENST00000310597
ENSG00000174327	ENST00000308027
ENSG00000174343	ENST00000310169
ENSG00000174446	ENST00000316634
ENSG00000174611	ENST00000423778
ENSG00000174721	ENST00000311575
ENSG00000174891	ENST00000683137
ENSG00000174915	ENST00000308020
ENSG00000174928	ENST00000340171
ENSG00000175040	ENST00000309575
ENSG00000175066	ENST00000392993
ENSG00000175073	ENST00000310421
ENSG00000175087	ENST00000374271
ENSG00000175093	ENST00000310546
ENSG00000175203	ENST00000548249
ENSG00000175213	ENST00000311764
ENSG00000175215	ENST00000398073
ENSG00000175220	ENST00000311956
ENSG00000175221	ENST00000395808
ENSG00000175287	ENST00000372592
ENSG00000175309	ENST00000308158
ENSG00000175470	ENST00000455566
ENSG00000175505	ENST00000312438
ENSG00000175513	ENST00000532620
ENSG00000175564	ENST00000314032
ENSG00000175582	ENST00000310653
ENSG00000175634	ENST00000312629
ENSG00000175895	ENST00000700749
ENSG00000175984	ENST00000393274
ENSG00000176087	ENST00000514199
ENSG00000176095	ENST00000613416
ENSG00000176105	ENST00000584307
ENSG00000176108	ENST00000325167
ENSG00000176148	ENST00000334274
ENSG00000176248	ENST00000323927
ENSG00000176261	ENST00000468695
ENSG00000176371	ENST00000448803
ENSG00000176383	ENST00000535274
ENSG00000176407	ENST00000409785
ENSG00000176410	ENST00000395176
ENSG00000176473	ENST00000335290
ENSG00000176531	ENST00000292140
ENSG00000176595	ENST00000320248
ENSG00000176623	ENST00000406452
ENSG00000176624	ENST00000406189
ENSG00000176714	ENST00000324364
ENSG00000176715	ENST00000614302
ENSG00000176783	ENST00000437570
ENSG00000176894	ENST00000317479
ENSG00000176896	ENST00000696130
ENSG00000176903	ENST00000316836
ENSG00000176915	ENST00000357997
ENSG00000176953	ENST00000320805
ENSG00000176994	ENST00000406438
ENSG00000177225	ENST00000319863
ENSG00000177239	ENST00000535144
ENSG00000177352	ENST00000321895
ENSG00000177380	ENST00000334186
ENSG00000177427	ENST00000323019
ENSG00000177548	ENST00000358201
ENSG00000177595	ENST00000347755
ENSG00000177663	ENST00000319363
ENSG00000177707	ENST00000485303
ENSG00000177875	ENST00000316554
ENSG00000177888	ENST00000367405
ENSG00000177981	ENST00000536549
ENSG00000177990	ENST00000324472
ENSG00000178026	ENST00000318753
ENSG00000178125	ENST00000522909
ENSG00000178177	ENST00000635767
ENSG00000178252	ENST00000395474
ENSG00000178338	ENST00000322434
ENSG00000178381	ENST00000401903
ENSG00000178385	ENST00000427836
ENSG00000178568	ENST00000342788
ENSG00000178573	ENST00000393350
ENSG00000178761	ENST00000357635
ENSG00000178922	ENST00000583037
ENSG00000178950	ENST00000314167
ENSG00000178974	ENST00000681904
ENSG00000178988	ENST00000320848
ENSG00000179021	ENST00000318887
ENSG00000179041	ENST00000320270
ENSG00000179119	ENST00000336349
ENSG00000179163	ENST00000374479
ENSG00000179195	ENST00000539644
ENSG00000179262	ENST00000586534
ENSG00000179314	ENST00000317744
ENSG00000179335	ENST00000563418
ENSG00000179364	ENST00000447393
ENSG00000179532	ENST00000254579
ENSG00000179562	ENST00000321407
ENSG00000179859	ENST00000324348
ENSG00000179873	ENST00000589093
ENSG00000179950	ENST00000703866
ENSG00000180098	ENST00000373830
ENSG00000180263	ENST00000343958
ENSG00000180318	ENST00000316824
ENSG00000180329	ENST00000315286
ENSG00000180398	ENST00000409105
ENSG00000180530	ENST00000318948
ENSG00000180611	ENST00000392452
ENSG00000180806	ENST00000508190
ENSG00000180822	ENST00000473000
ENSG00000180902	ENST00000321264
ENSG00000181035	ENST00000318596
ENSG00000181090	ENST00000460843
ENSG00000181135	ENST00000532205
ENSG00000181220	ENST00000461958
ENSG00000181704	ENST00000374622
ENSG00000181744	ENST00000315691
ENSG00000181788	ENST00000312960
ENSG00000181790	ENST00000643448
ENSG00000181896	ENST00000592502
ENSG00000181904	ENST00000394976
ENSG00000182093	ENST00000649170
ENSG00000182150	ENST00000653738
ENSG00000182224	ENST00000332439
ENSG00000182247	ENST00000396703
ENSG00000182253	ENST00000336292
ENSG00000182329	ENST00000498697
ENSG00000182362	ENST00000329319
ENSG00000182378	ENST00000381657
ENSG00000182400	ENST00000330149
ENSG00000182541	ENST00000331728
ENSG00000182580	ENST00000330394
ENSG00000182600	ENST00000331342
ENSG00000182771	ENST00000327946
ENSG00000182903	ENST00000511833
ENSG00000183010	ENST00000329875
ENSG00000183049	ENST00000619168
ENSG00000183060	ENST00000344791
ENSG00000183098	ENST00000377047
ENSG00000183114	ENST00000332947
ENSG00000183155	ENST00000367262
ENSG00000183196	ENST00000332272
ENSG00000183258	ENST00000330503
ENSG00000183474	ENST00000380729
ENSG00000183475	ENST00000332783
ENSG00000183496	ENST00000558133
ENSG00000183513	ENST00000328709
ENSG00000183527	ENST00000331573
ENSG00000183576	ENST00000331768
ENSG00000183597	ENST00000327374
ENSG00000183682	ENST00000331593
ENSG00000183690	ENST00000420999
ENSG00000183718	ENST00000611618
ENSG00000183856	ENST00000361170
ENSG00000183963	ENST00000440425
ENSG00000184083	ENST00000375180
ENSG00000184117	ENST00000216121
ENSG00000184216	ENST00000369980
ENSG00000184307	ENST00000638807
ENSG00000184351	ENST00000390689
ENSG00000184887	ENST00000392554
ENSG00000184903	ENST00000405709
ENSG00000184967	ENST00000330579
ENSG00000185000	ENST00000528718
ENSG00000185033	ENST00000332496
ENSG00000185129	ENST00000331327
ENSG00000185133	ENST00000412277
ENSG00000185222	ENST00000646896
ENSG00000185269	ENST00000409678
ENSG00000185290	ENST00000329309
ENSG00000185324	ENST00000331006
ENSG00000185504	ENST00000327787
ENSG00000185515	ENST00000369462
ENSG00000185722	ENST00000341657
ENSG00000185761	ENST00000330475
ENSG00000185798	ENST00000332629
ENSG00000185800	ENST00000270223
ENSG00000185896	ENST00000332556
ENSG00000185909	ENST00000332780
ENSG00000185917	ENST00000399215
ENSG00000186026	ENST00000421176
ENSG00000186166	ENST00000334418
ENSG00000186564	ENST00000334793
ENSG00000186577	ENST00000636500
ENSG00000186635	ENST00000359373
ENSG00000186665	ENST00000580729
ENSG00000186666	ENST00000333924
ENSG00000186687	ENST00000379380
ENSG00000186834	ENST00000332499
ENSG00000186862	ENST00000619208
ENSG00000186868	ENST00000262410
ENSG00000186889	ENST00000335390
ENSG00000186897	ENST00000334221
ENSG00000186994	ENST00000330915
ENSG00000187097	ENST00000334696
ENSG00000187186	ENST00000421828
ENSG00000187244	ENST00000611077
ENSG00000187325	ENST00000341864
ENSG00000187531	ENST00000328666
ENSG00000187550	ENST00000413299
ENSG00000187713	ENST00000343666
ENSG00000187889	ENST00000343433
ENSG00000187961	ENST00000338591
ENSG00000188037	ENST00000343257
ENSG00000188051	ENST00000341130
ENSG00000188112	ENST00000341865
ENSG00000188124	ENST00000641124
ENSG00000188157	ENST00000651234
ENSG00000188167	ENST00000342462
ENSG00000188313	ENST00000342435
ENSG00000188315	ENST00000343010
ENSG00000188321	ENST00000393883
ENSG00000188322	ENST00000341901
ENSG00000188493	ENST00000378313
ENSG00000188522	ENST00000388995
ENSG00000188542	ENST00000405954
ENSG00000188558	ENST00000641804
ENSG00000188677	ENST00000338758
ENSG00000188732	ENST00000344962
ENSG00000188766	ENST00000587013
ENSG00000188827	ENST00000294008
ENSG00000188906	ENST00000298910
ENSG00000189007	ENST00000606514
ENSG00000189241	ENST00000368608
ENSG00000189319	ENST00000337318
ENSG00000189377	ENST00000601181
ENSG00000196118	ENST00000541260
ENSG00000196338	ENST00000687470
ENSG00000196369	ENST00000612199
ENSG00000196388	ENST00000355025
ENSG00000196505	ENST00000369443
ENSG00000196531	ENST00000454682
ENSG00000196570	ENST00000358571
ENSG00000196576	ENST00000359337
ENSG00000196588	ENST00000355630
ENSG00000196652	ENST00000326775
ENSG00000196655	ENST00000533632
ENSG00000196670	ENST00000512132
ENSG00000196678	ENST00000564349
ENSG00000196781	ENST00000376499
ENSG00000196814	ENST00000361171
ENSG00000196821	ENST00000374023
ENSG00000196912	ENST00000258459
ENSG00000196935	ENST00000355086
ENSG00000196943	ENST00000267425
ENSG00000197008	ENST00000359735
ENSG00000197024	ENST00000475153
ENSG00000197037	ENST00000394152
ENSG00000197093	ENST00000360039
ENSG00000197106	ENST00000331565
ENSG00000197136	ENST00000355703
ENSG00000197150	ENST00000358849
ENSG00000197226	ENST00000356834
ENSG00000197261	ENST00000529246
ENSG00000197355	ENST00000409858
ENSG00000197380	ENST00000410105
ENSG00000197562	ENST00000248139
ENSG00000197563	ENST00000640252
ENSG00000197565	ENST00000394872
ENSG00000197587	ENST00000360032
ENSG00000197705	ENST00000359358
ENSG00000197713	ENST00000359429
ENSG00000197724	ENST00000359246
ENSG00000197757	ENST00000394331
ENSG00000197858	ENST00000703648
ENSG00000197863	ENST00000356725
ENSG00000197879	ENST00000648651
ENSG00000197905	ENST00000359864
ENSG00000197912	ENST00000647079
ENSG00000197921	ENST00000378453
ENSG00000197930	ENST00000395686
ENSG00000197948	ENST00000435817
ENSG00000197976	ENST00000313871
ENSG00000198060	ENST00000358935
ENSG00000198169	ENST00000292562
ENSG00000198198	ENST00000634258
ENSG00000198265	ENST00000358691
ENSG00000198431	ENST00000526691
ENSG00000198464	ENST00000595962
ENSG00000198522	ENST00000264718
ENSG00000198576	ENST00000356613
ENSG00000198597	ENST00000706150
ENSG00000198612	ENST00000354371
ENSG00000198646	ENST00000374796
ENSG00000198648	ENST00000355999
ENSG00000198689	ENST00000637581
ENSG00000198719	ENST00000366756
ENSG00000198730	ENST00000361367
ENSG00000198742	ENST00000361125
ENSG00000198746	ENST00000361720
ENSG00000198783	ENST00000361952
ENSG00000198815	ENST00000372572
ENSG00000198818	ENST00000361731
ENSG00000198833	ENST00000435041
ENSG00000198853	ENST00000455600
ENSG00000198860	ENST00000647437
ENSG00000198863	ENST00000361677
ENSG00000198874	ENST00000359626
ENSG00000198892	ENST00000362011
ENSG00000198914	ENST00000361360
ENSG00000198917	ENST00000361256
ENSG00000198925	ENST00000409618
ENSG00000198932	ENST00000652542
ENSG00000198933	ENST00000361722
ENSG00000198934	ENST00000361470
ENSG00000198952	ENST00000361813
ENSG00000203668	ENST00000366553
ENSG00000203730	ENST00000367565
ENSG00000203896	ENST00000309546
ENSG00000204116	ENST00000373502
ENSG00000204128	ENST00000373640
ENSG00000204172	ENST00000452145
ENSG00000204227	ENST00000374656
ENSG00000204231	ENST00000374680
ENSG00000204315	ENST00000375156
ENSG00000204351	ENST00000491994
ENSG00000204356	ENST00000375429
ENSG00000204386	ENST00000375631
ENSG00000204438	ENST00000375906
ENSG00000204469	ENST00000376033
ENSG00000204536	ENST00000396268
ENSG00000204590	ENST00000376621
ENSG00000204681	ENST00000377034
ENSG00000204713	ENST00000377199
ENSG00000204839	ENST00000398882
ENSG00000204856	ENST00000377673
ENSG00000205269	ENST00000379426
ENSG00000205302	ENST00000379516
ENSG00000205356	ENST00000447648
ENSG00000205593	ENST00000413817
ENSG00000205643	ENST00000404744
ENSG00000205683	ENST00000556509
ENSG00000205903	ENST00000382252
ENSG00000206562	ENST00000443029
ENSG00000213339	ENST00000250237
ENSG00000213341	ENST00000370397
ENSG00000213380	ENST00000306875
ENSG00000213588	ENST00000395064
ENSG00000213672	ENST00000294129
ENSG00000213760	ENST00000303892
ENSG00000213780	ENST00000259895
ENSG00000213782	ENST00000358007
ENSG00000213889	ENST00000451287
ENSG00000213920	ENST00000288087
ENSG00000213995	ENST00000309957
ENSG00000214655	ENST00000398706
ENSG00000215012	ENST00000405640
ENSG00000215045	ENST00000457091
ENSG00000215305	ENST00000380445
ENSG00000215472	ENST00000584895
ENSG00000215712	ENST00000400788
ENSG00000215910	ENST00000688073
ENSG00000217236	ENST00000394967
ENSG00000218739	ENST00000402297
ENSG00000218891	ENST00000325421
ENSG00000220201	ENST00000403903
ENSG00000221818	ENST00000520164
ENSG00000221978	ENST00000400809
ENSG00000221988	ENST00000395523
ENSG00000222011	ENST00000413034
ENSG00000225190	ENST00000430334
ENSG00000225828	ENST00000432622
ENSG00000227345	ENST00000616448
ENSG00000230453	ENST00000684830
ENSG00000230778	ENST00000434396
ENSG00000230989	ENST00000433866
ENSG00000232070	ENST00000418511
ENSG00000233198	ENST00000445101
ENSG00000234444	ENST00000423484
ENSG00000234465	ENST00000599207
ENSG00000234602	ENST00000513312
ENSG00000234616	ENST00000612905
ENSG00000235608	ENST00000422806
ENSG00000235750	ENST00000423313
ENSG00000236287	ENST00000432999
ENSG00000239382	ENST00000486389
ENSG00000240344	ENST00000286175
ENSG00000240771	ENST00000286494
ENSG00000242110	ENST00000335606
ENSG00000243156	ENST00000441493
ENSG00000243335	ENST00000639879
ENSG00000244038	ENST00000415136
ENSG00000248405	ENST00000352766
ENSG00000248712	ENST00000415318
ENSG00000249115	ENST00000203166
ENSG00000249915	ENST00000509581
ENSG00000250067	ENST00000514277
ENSG00000250506	ENST00000448471
ENSG00000251322	ENST00000262795
ENSG00000253250	ENST00000517562
ENSG00000254550	ENST00000529803
ENSG00000254999	ENST00000530758
ENSG00000255529	ENST00000299638
ENSG00000256053	ENST00000674165
ENSG00000256087	ENST00000221315
ENSG00000256525	ENST00000539111
ENSG00000256537	ENST00000622602
ENSG00000257335	ENST00000475668
ENSG00000257704	ENST00000552360
ENSG00000258986	ENST00000556573
ENSG00000259330	ENST00000638170
ENSG00000259431	ENST00000288014
ENSG00000260027	ENST00000239165
ENSG00000261794	ENST00000566740
ENSG00000263465	ENST00000587424
ENSG00000265763	ENST00000585316
ENSG00000265808	ENST00000578049
ENSG00000268655	ENST00000637680
ENSG00000269313	ENST00000595224
ENSG00000269343	ENST00000594901
ENSG00000270629	ENST00000619423
ENSG00000272333	ENST00000420124
ENSG00000273611	ENST00000619730
ENSG00000273749	ENST00000617928
ENSG00000274211	ENST00000612932
ENSG00000275052	ENST00000616407
ENSG00000275183	ENST00000611161
ENSG00000275221	ENST00000618958
ENSG00000277149	ENST00000620995
ENSG00000277363	ENST00000617146
ENSG00000278619	ENST00000614766
ENSG00000282936	ENST00000634965
ENSG00000284479	ENST00000635976
ENSG00000286140	ENST00000519520
ENSG00000289491	ENST00000688509
ENSG00000289762	ENST00000699221
ENSG00000291314	ENST00000706950
ENSG00000004961	ENST00000380762
ENSG00000005339	ENST00000262367
ENSG00000007350	ENST00000369912
ENSG00000008018	ENST00000262193
ENSG00000010256	ENST00000203407
ENSG00000012232	ENST00000696178
ENSG00000013275	ENST00000157812
ENSG00000015171	ENST00000704335
ENSG00000015532	ENST00000017003
ENSG00000022277	ENST00000357348
ENSG00000023041	ENST00000682267
ENSG00000025423	ENST00000554643
ENSG00000025772	ENST00000372813
ENSG00000047621	ENST00000261250
ENSG00000049618	ENST00000346085
ENSG00000054611	ENST00000380995
ENSG00000064601	ENST00000372484
ENSG00000065268	ENST00000585809
ENSG00000066455	ENST00000163416
ENSG00000068305	ENST00000354410
ENSG00000074219	ENST00000377214
ENSG00000074319	ENST00000536719
ENSG00000075223	ENST00000265361
ENSG00000077348	ENST00000593771
ENSG00000079335	ENST00000336454
ENSG00000080200	ENST00000389622
ENSG00000081014	ENST00000261842
ENSG00000082512	ENST00000261464
ENSG00000082515	ENST00000523037
ENSG00000083123	ENST00000320393
ENSG00000083844	ENST00000263095
ENSG00000084093	ENST00000675105
ENSG00000085491	ENST00000565488
ENSG00000085831	ENST00000262676
ENSG00000086619	ENST00000354619
ENSG00000087191	ENST00000580864
ENSG00000088888	ENST00000428216
ENSG00000089157	ENST00000551150
ENSG00000089351	ENST00000599564
ENSG00000091157	ENST00000254442
ENSG00000095321	ENST00000318080
ENSG00000097021	ENST00000377842
ENSG00000099622	ENST00000587896
ENSG00000099797	ENST00000596073
ENSG00000099810	ENST00000580900
ENSG00000100116	ENST00000323205
ENSG00000100304	ENST00000216129
ENSG00000100393	ENST00000263253
ENSG00000100625	ENST00000216513
ENSG00000100916	ENST00000216807
ENSG00000101079	ENST00000373803
ENSG00000101935	ENST00000686065
ENSG00000102781	ENST00000380615
ENSG00000103018	ENST00000307892
ENSG00000103274	ENST00000283027
ENSG00000103496	ENST00000394998
ENSG00000104154	ENST00000261867
ENSG00000104447	ENST00000395715
ENSG00000104872	ENST00000262265
ENSG00000105254	ENST00000651435
ENSG00000105325	ENST00000441788
ENSG00000105401	ENST00000222005
ENSG00000105404	ENST00000222008
ENSG00000105613	ENST00000251472
ENSG00000107186	ENST00000319217
ENSG00000107290	ENST00000224140
ENSG00000107438	ENST00000329399
ENSG00000107771	ENST00000224756
ENSG00000108528	ENST00000225665
ENSG00000108641	ENST00000671102
ENSG00000109917	ENST00000227322
ENSG00000110711	ENST00000682699
ENSG00000110931	ENST00000324774
ENSG00000111196	ENST00000320756
ENSG00000112511	ENST00000374516
ENSG00000113300	ENST00000618123
ENSG00000114021	ENST00000394140
ENSG00000114933	ENST00000403263
ENSG00000115020	ENST00000264380
ENSG00000115216	ENST00000233557
ENSG00000115464	ENST00000398571
ENSG00000115827	ENST00000375255
ENSG00000116199	ENST00000263733
ENSG00000116459	ENST00000369722
ENSG00000116954	ENST00000373001
ENSG00000117592	ENST00000340385
ENSG00000118260	ENST00000353267
ENSG00000119878	ENST00000238892
ENSG00000123130	ENST00000379303
ENSG00000125753	ENST00000245932
ENSG00000126088	ENST00000652165
ENSG00000126581	ENST00000361523
ENSG00000126698	ENST00000263697
ENSG00000127837	ENST00000444053
ENSG00000127884	ENST00000368547
ENSG00000127947	ENST00000248594
ENSG00000128951	ENST00000331200
ENSG00000129353	ENST00000586078
ENSG00000130349	ENST00000405204
ENSG00000131871	ENST00000398226
ENSG00000132359	ENST00000254695
ENSG00000132680	ENST00000368320
ENSG00000132952	ENST00000255304
ENSG00000134146	ENST00000440392
ENSG00000134262	ENST00000369569
ENSG00000134308	ENST00000381844
ENSG00000134313	ENST00000689369
ENSG00000134569	ENST00000378623
ENSG00000134901	ENST00000706516
ENSG00000134909	ENST00000682385
ENSG00000134982	ENST00000257430
ENSG00000135999	ENST00000258484
ENSG00000136717	ENST00000357970
ENSG00000137145	ENST00000434457
ENSG00000137168	ENST00000373699
ENSG00000137312	ENST00000376389
ENSG00000138769	ENST00000307465
ENSG00000139637	ENST00000267103
ENSG00000139835	ENST00000375430
ENSG00000139842	ENST00000375440
ENSG00000141298	ENST00000540801
ENSG00000141431	ENST00000696964
ENSG00000141480	ENST00000412477
ENSG00000141503	ENST00000355280
ENSG00000141505	ENST00000574388
ENSG00000142453	ENST00000327064
ENSG00000142546	ENST00000596358
ENSG00000144848	ENST00000402314
ENSG00000145284	ENST00000319540
ENSG00000145908	ENST00000427179
ENSG00000146047	ENST00000274764
ENSG00000147874	ENST00000380502
ENSG00000147894	ENST00000619707
ENSG00000148153	ENST00000374242
ENSG00000148688	ENST00000371703
ENSG00000148814	ENST00000368614
ENSG00000150756	ENST00000511437
ENSG00000151612	ENST00000508784
ENSG00000152104	ENST00000366956
ENSG00000152219	ENST00000530909
ENSG00000152242	ENST00000615052
ENSG00000152464	ENST00000616640
ENSG00000154153	ENST00000682229
ENSG00000154845	ENST00000400556
ENSG00000155287	ENST00000700250
ENSG00000155313	ENST00000400183
ENSG00000155729	ENST00000359878
ENSG00000155975	ENST00000324849
ENSG00000156304	ENST00000286835
ENSG00000156973	ENST00000287600
ENSG00000157625	ENST00000378933
ENSG00000158710	ENST00000368096
ENSG00000159459	ENST00000290650
ENSG00000159840	ENST00000322764
ENSG00000161405	ENST00000346872
ENSG00000161813	ENST00000398473
ENSG00000162191	ENST00000294119
ENSG00000162735	ENST00000368072
ENSG00000163026	ENST00000295148
ENSG00000163125	ENST00000369068
ENSG00000163431	ENST00000367288
ENSG00000163541	ENST00000393868
ENSG00000163626	ENST00000295890
ENSG00000163884	ENST00000296233
ENSG00000164124	ENST00000514558
ENSG00000164142	ENST00000435205
ENSG00000164168	ENST00000296582
ENSG00000164366	ENST00000296824
ENSG00000164649	ENST00000356195
ENSG00000165671	ENST00000439151
ENSG00000166012	ENST00000448108
ENSG00000166326	ENST00000299413
ENSG00000166454	ENST00000566488
ENSG00000166681	ENST00000372645
ENSG00000167716	ENST00000409644
ENSG00000167930	ENST00000301679
ENSG00000168564	ENST00000504169
ENSG00000168671	ENST00000282507
ENSG00000168795	ENST00000307750
ENSG00000169131	ENST00000335815
ENSG00000169564	ENST00000303577
ENSG00000170185	ENST00000307017
ENSG00000170921	ENST00000689528
ENSG00000171311	ENST00000370902
ENSG00000171469	ENST00000302851
ENSG00000172890	ENST00000319023
ENSG00000172992	ENST00000692009
ENSG00000173013	ENST00000310085
ENSG00000173085	ENST00000311469
ENSG00000173930	ENST00000310954
ENSG00000174606	ENST00000366962
ENSG00000174718	ENST00000312561
ENSG00000175104	ENST00000526995
ENSG00000175115	ENST00000320580
ENSG00000175182	ENST00000639617
ENSG00000175224	ENST00000359513
ENSG00000175691	ENST00000314531
ENSG00000175701	ENST00000414416
ENSG00000175782	ENST00000398004
ENSG00000175806	ENST00000528246
ENSG00000177156	ENST00000528097
ENSG00000178202	ENST00000434945
ENSG00000181929	ENST00000316299
ENSG00000182263	ENST00000333129
ENSG00000183808	ENST00000520560
ENSG00000184517	ENST00000570010
ENSG00000184640	ENST00000329047
ENSG00000185608	ENST00000333130
ENSG00000185760	ENST00000342056
ENSG00000186115	ENST00000221700
ENSG00000186395	ENST00000635956
ENSG00000187118	ENST00000466830
ENSG00000187498	ENST00000375820
ENSG00000189079	ENST00000334344
ENSG00000189369	ENST00000340438
ENSG00000196357	ENST00000355114
ENSG00000196470	ENST00000380006
ENSG00000196498	ENST00000405201
ENSG00000197619	ENST00000602063
ENSG00000198108	ENST00000305031
ENSG00000198399	ENST00000355123
ENSG00000204439	ENST00000375911
ENSG00000204977	ENST00000378182
ENSG00000214078	ENST00000352393
ENSG00000224578	ENST00000565308
ENSG00000247596	ENST00000678330
ENSG00000253352	ENST00000644773
ENSG00000256269	ENST00000686218
ENSG00000259956	ENST00000563281
ENSG00000266074	ENST00000584436
ENSG00000278259	ENST00000614623
ENSG00000284024	ENST00000640019
ENSG00000167705	ENST00000301336
ENSG00000084453	ENST00000307378
ENSG00000048991	ENST00000683871
ENSG00000065911	ENST00000394053
ENSG00000090238	ENST00000562641
ENSG00000096070	ENST00000357641
ENSG00000099958	ENST00000404056
ENSG00000100906	ENST00000697961
ENSG00000105426	ENST00000262963
ENSG00000105662	ENST00000338797
ENSG00000108175	ENST00000334512
ENSG00000110628	ENST00000380574
ENSG00000111678	ENST00000544681
ENSG00000112893	ENST00000261483
ENSG00000122515	ENST00000309315
ENSG00000130313	ENST00000252603
ENSG00000132964	ENST00000381527
ENSG00000135272	ENST00000393486
ENSG00000137103	ENST00000643932
ENSG00000137692	ENST00000260247
ENSG00000137822	ENST00000564079
ENSG00000139718	ENST00000604567
ENSG00000144455	ENST00000272902
ENSG00000164938	ENST00000448464
ENSG00000165102	ENST00000379644
ENSG00000166341	ENST00000299441
ENSG00000168356	ENST00000668754
ENSG00000169504	ENST00000374379
ENSG00000169733	ENST00000310496
ENSG00000183873	ENST00000333535
ENSG00000184178	ENST00000401642
ENSG00000185313	ENST00000655275
ENSG00000198816	ENST00000597229
ENSG00000204366	ENST00000375527
ENSG00000256463	ENST00000537592
ENSG00000002919	ENST00000359238
ENSG00000004142	ENST00000540200
ENSG00000005302	ENST00000648614
ENSG00000005448	ENST00000348227
ENSG00000005810	ENST00000682321
ENSG00000005882	ENST00000503176
ENSG00000005961	ENST00000262407
ENSG00000006432	ENST00000554752
ENSG00000007202	ENST00000528896
ENSG00000008405	ENST00000008527
ENSG00000008516	ENST00000336577
ENSG00000010310	ENST00000652180
ENSG00000011198	ENST00000644371
ENSG00000011485	ENST00000012443
ENSG00000012963	ENST00000013070
ENSG00000013374	ENST00000470229
ENSG00000014257	ENST00000336375
ENSG00000015479	ENST00000394805
ENSG00000018408	ENST00000360632
ENSG00000019144	ENST00000361417
ENSG00000020256	ENST00000216923
ENSG00000023839	ENST00000647814
ENSG00000028116	ENST00000648897
ENSG00000029364	ENST00000336643
ENSG00000032389	ENST00000398659
ENSG00000035403	ENST00000372755
ENSG00000036672	ENST00000260187
ENSG00000037042	ENST00000251412
ENSG00000037637	ENST00000375592
ENSG00000041988	ENST00000377627
ENSG00000043039	ENST00000281437
ENSG00000048740	ENST00000633077
ENSG00000048828	ENST00000277165
ENSG00000053254	ENST00000557258
ENSG00000054793	ENST00000338821
ENSG00000055147	ENST00000351797
ENSG00000058063	ENST00000323116
ENSG00000059769	ENST00000313525
ENSG00000061656	ENST00000374273
ENSG00000062194	ENST00000424459
ENSG00000062282	ENST00000228027
ENSG00000062716	ENST00000262291
ENSG00000063180	ENST00000084798
ENSG00000063854	ENST00000397356
ENSG00000065485	ENST00000316218
ENSG00000065491	ENST00000373491
ENSG00000066248	ENST00000264051
ENSG00000066382	ENST00000448418
ENSG00000066629	ENST00000649352
ENSG00000066933	ENST00000356056
ENSG00000067182	ENST00000440083
ENSG00000067369	ENST00000382044
ENSG00000068120	ENST00000393818
ENSG00000068308	ENST00000376488
ENSG00000069702	ENST00000212355
ENSG00000070759	ENST00000372086
ENSG00000072134	ENST00000314728
ENSG00000072210	ENST00000339618
ENSG00000072518	ENST00000377810
ENSG00000072609	ENST00000450056
ENSG00000073803	ENST00000265026
ENSG00000074266	ENST00000263360
ENSG00000075407	ENST00000361085
ENSG00000076382	ENST00000321765
ENSG00000077044	ENST00000264057
ENSG00000077454	ENST00000310300
ENSG00000077713	ENST00000217909
ENSG00000078699	ENST00000492345
ENSG00000078902	ENST00000527886
ENSG00000079277	ENST00000649800
ENSG00000079332	ENST00000373242
ENSG00000079387	ENST00000448372
ENSG00000079950	ENST00000367941
ENSG00000081307	ENST00000356232
ENSG00000082458	ENST00000194900
ENSG00000083290	ENST00000395544
ENSG00000083857	ENST00000441802
ENSG00000084070	ENST00000372718
ENSG00000084676	ENST00000405141
ENSG00000085276	ENST00000464456
ENSG00000085449	ENST00000233055
ENSG00000085662	ENST00000285930
ENSG00000085733	ENST00000346329
ENSG00000086232	ENST00000199389
ENSG00000088386	ENST00000376503
ENSG00000088387	ENST00000703211
ENSG00000088833	ENST00000476071
ENSG00000088836	ENST00000380059
ENSG00000089159	ENST00000637617
ENSG00000089248	ENST00000546477
ENSG00000090316	ENST00000303400
ENSG00000090924	ENST00000425673
ENSG00000091262	ENST00000205557
ENSG00000092850	ENST00000207457
ENSG00000093144	ENST00000531967
