geneName	HEK293T.3h	HCT116.3h	Hela.3h	HEK293T.6h	HEK293.12h.CHX	HEK293.12h.noCHX	SUM159.12h	SUM159.0.2.24h
C10orf88	-0.517628	0.210072	0.435654	-0.0490551	0.557773	0.221953	-0.0049901	1.04207
TCTN3	-0.319292	-0.20271	-0.14517	-0.298518	-0.393383	-0.566866	-0.0592975	1.49222
MSX2	-0.108171	-0.651963	0.128014	-0.0528536	-0.0586328	-0.305909	0.379351	1.516
PCDHB8	-0.0762562	-0.295819	0.613441	1.05282	-1.65522	0.736526	-0.963411	-2.83835
PCDHB12	0.660709	-0.295819	-0.556484	2.37475	-1.65522	1.73653	0.164694	-2.47578
KIAA1217	0.602606	0.244749	0.659796	0.197214	0.546413	0.736526	0.0108497	-1.09524
ENOX1	0.412782	0.647597	-0.304097	0.374753	0.120564	-0.111471	0.125594	-1.71282
UFM1	-0.173809	0.379559	-0.398532	-0.0715664	-0.0132034	-0.426973	-0.163032	1.10918
ELF1	0.338781	0.144753	0.638976	0.250271	0.89732	0.883367	0.061196	1.07317
HSPH1	0.0957786	0.459709	-0.112487	-0.535594	-0.37004	-0.963914	-0.323125	-1.29086
KBTBD7	-0.109809	0.521317	0.00678314	-0.406607	-0.861672	1.0991	0.27825	-1.5335
GLT8D2	0.18593	-1.61775	0.240782	-0.121205	-0.655221	0.251099	-0.320529	-1.74579
NFYB	0.448474	-0.106341	-0.18124	-0.0167164	0.720071	0.605281	0.0869753	1.44437
APAF1	0.377193	0.156693	0.672334	0.317009	0.532406	0.588427	0.0419722	-1.99486
PTK2B	0.101282	0.144753	0.32656	0.431336	0.00774439	0.473492	0.090055	-1.37625
RNF170	0.443118	-0.939675	0.284133	0.129992	0.871325	0.502061	-0.194126	1.07364
UBIAD1	-0.421569	-0.0222542	-0.45323	-0.544849	-0.690324	-0.55893	-0.279452	1.03305
FAM117A	-0.144444	-0.191483	0.613441	-0.25912	-0.474648	-0.617111	0.0421272	-1.7839
NCAPH	0.103459	-0.0327849	-0.00449911	-0.148474	0.811758	0.569876	0.0876581	-1.59073
TENT4B	-0.0937134	0.4065	0.237065	-0.298648	-0.53323	-0.453299	0.111551	1.14045
B4GALT4	0.243494	-0.663551	-0.0586737	-0.280785	0.212676	0.550113	-0.171078	-1.51069
PEX16	0.422327	-0.250731	-0.144741	0.35448	0.104829	-0.787036	-0.0460404	2.16409
GJA3	-0.157452	-0.148978	-0.386559	0.665801	-0.359765	0.584523	-0.0414135	1.23339
PIK3CA	0.213626	0.352708	0.0464001	0.248549	0.129051	0.488599	0.089248	-1.15493
TMEM156	-0.339291	-1.29582	0.760282	1.05282	-0.0702581	0.736526	-0.503018	1.30104
GPSM2	0.332189	0.136292	-0.357608	0.0528245	-0.355176	-0.453805	0.114847	-1.15518
RBBP6	0.119911	0.0119149	-0.313186	-0.337122	-0.393251	-0.134741	-0.885553	-1.28354
SERAC1	0.115384	-0.50227	0.0702984	-0.581048	0.57744	-0.211007	-0.0739942	-1.107
ZNF205	-0.192314	-0.0587801	0.226418	-0.584605	-0.614579	0.073561	0.86597	1.3681
PTGFR	1.66071	-0.295819	-0.386559	1.05282	-1.65522	0.736526	-0.315713	1.06854
TRMT13	0.30577	0.647597	0.116609	-0.614131	0.817715	-0.121455	0.0251842	1.14379
ZMIZ2	-0.19837	-0.508549	0.0349045	-0.142726	-0.398881	-0.137943	0.229345	1.1776
POLM	0.0837842	-0.221819	-0.255315	0.266949	0.509839	-0.097464	0.210572	1.18183
RECK	0.117425	-0.947896	-0.797192	0.229702	0.0413872	-0.415477	-0.395522	-1.14118
CIT	-0.0913631	0.744445	0.185759	0.483645	-0.0922844	-0.103996	-0.104128	-1.39723
CDKN2C	0.0211301	-0.295819	0.413955	0.332932	0.192776	0.151564	0.933496	1.30648
ATP7B	-0.272176	-0.295819	0.835833	0.00773662	0.476024	0.358014	-0.477984	-2.66843
KBTBD4	-0.313665	0.0481351	-0.162128	-0.169568	-0.0702581	0.392572	0.263672	-1.11114
USP45	0.335134	-0.107374	0.272404	0.219722	0.100361	0.115038	0.26429	1.01158
TTC21B	0.402912	0.632031	-0.175055	0.475357	0.432242	0.349503	-0.143428	-1.15941
SLC36A1	-0.0139719	0.0261088	-0.447101	0.0207633	-0.655221	-0.472927	-0.507732	1.00227
COQ8B	-0.135495	0.275337	-0.0410627	0.488924	0.245244	0.0677319	0.109459	-1.13658
SNX21	-0.491294	-0.518212	0.154009	-0.575207	-0.877613	0.514134	0.621552	-2.25339
PREX1	-0.28571	-0.585326	-0.455601	0.555325	0.110314	-1.15656	0.361878	-1.56693
ATP5F1E	-0.560012	-0.125894	-0.851228	-0.482036	-0.131288	-0.681878	0.278293	1.07146
SRSF6	-0.109523	-0.23479	-0.573711	-0.335909	0.238549	-0.635443	-0.897823	-1.77276
CSE1L	0.471856	0.341211	0.0605089	-0.277573	0.267612	-0.0892074	-0.316547	-1.01092
SNAI1	-0.641853	-0.0405622	-0.109719	-0.724783	-1.94473	-1.5854	-0.686571	-1.43027
RNF114	0.182886	-0.212161	-0.421381	-0.0980004	-0.307798	-0.585402	0.0830869	1.74622
USP9X	0.437868	0.168687	0.0623965	0.368591	0.242378	0.414598	-0.0661934	-2.05545
H2BC11	-0.0151312	-0.22371	0.130459	-0.102083	-0.0547242	-0.0803599	0.254212	-1.68064
MEA1	-0.102872	-0.337883	-0.608952	-0.298225	-0.450603	-0.386017	0.616429	1.41667
SSR1	-0.533631	-0.125894	-0.338232	-0.898729	0.00183222	-0.434188	-0.397316	-1.30797
NRN1	-0.755234	1.28914	0.613441	-0.323042	-0.486244	-0.614946	0.319523	-1.17539
RUNX2	-0.624693	0.469715	1.04954	-0.0991786	-0.276709	1.73653	0.150452	1.19803
MYRF	-0.463836	-0.0563533	1.61344	-0.0113058	-0.432828	0.0990961	0.18208	-1.79496
EFNB2	-0.214381	-0.0644937	-0.61119	0.0856144	-0.424122	-0.382118	-0.615965	-1.0685
SOX9	-0.00808471	0.357856	-0.100938	0.462215	0.537424	0.0446483	0.299623	1.67735
SLC25A19	-0.380378	-0.170288	-0.0766038	-0.105605	-0.0563189	-0.198379	0.138687	1.49793
NT5C	-0.384734	-0.58672	-0.29345	-0.00221686	-0.489454	-0.0578898	0.713438	1.15767
CHCHD5	-0.731608	-0.312307	-0.447442	-0.21021	0.0672454	-0.0290087	0.619125	1.08061
TNFSF9	-0.358399	-0.635306	-0.989224	-0.139821	-0.88078	-0.111471	-0.519804	-2.42331
GPR108	-0.157043	0.222312	0.242878	0.620509	0.237864	0.305892	-0.204612	-1.07262
PSMF1	-0.237442	-0.51446	0.0334105	-0.0938785	-0.717326	-0.663133	0.398231	1.33851
STK35	-0.385684	0.148966	0.664067	0.0158303	-0.694534	-0.366567	0.104852	1.18287
BMP2	-0.0415288	-1.29582	-0.0531356	0.376364	-0.572758	-0.236507	-0.989883	2.0816
FAM110A	-0.540924	-0.50227	1.35041	0.0528245	-0.74833	-0.543582	0.935212	1.10918
ID1	-0.76595	-0.0801593	0.116115	-0.309746	0.318439	-0.193085	-0.866569	-2.61703
TMEM53	0.0409815	-0.0327849	0.613441	0.0783596	-0.762136	-0.111471	0.392381	-1.66843
RBM42	-0.361057	-0.157657	0.240714	0.105419	0.831243	-0.166333	0.309285	1.03438
THRA	0.0198936	-0.295819	-0.213723	-0.173946	-0.425353	0.151564	0.717129	-1.39882
ASL	-0.475495	-0.59538	0.449054	-0.185335	0.734726	0.818988	0.3212	1.07721
PCNX4	-0.0713574	0.947037	-0.437185	-0.276299	-0.164895	-0.226948	-0.469371	-1.24478
ATG14	0.390443	0.548062	0.591073	-0.255298	-0.559005	0.0844493	0.410655	1.37422
ARMCX1	0.660709	-0.295819	0.70655	0.0528245	-1.65522	0.736526	0.121625	-1.60131
INTS11	-0.407689	0.0917375	-0.268266	-0.335873	-0.320645	-0.902592	0.10934	-1.34385
EDN2	0.660709	-1.29582	-0.274085	0.0528245	-1.65522	0.736526	-0.0206359	-6.00828
TRAF2	-0.744385	-0.0978799	0.121288	-0.297118	-0.0803823	-0.569577	-0.103291	1.29145
RAP1B	-0.291035	0.052104	0.0381284	-0.129236	0.966831	0.260088	0.179329	1.64965
ADGRE2	-0.924253	0.993687	-0.45069	1.05282	-0.655221	0.736526	-0.137307	1.32286
PKMYT1	-0.687214	-0.185395	0.008072	0.229832	0.493247	-0.0763884	-0.00402541	-1.35845
TNFRSF19	0.0480905	-0.295819	0.140505	0.796049	-0.131659	1.01663	0.358517	-3.83835
HIP1	-0.445862	0.256722	-0.362312	-0.349935	0.0937176	-0.341476	-0.0839215	-1.13134
KDR	-0.187288	-0.295819	0.613441	0.900821	-1.65522	0.736526	-0.115414	-2.12786
CDC42EP1	-0.0238248	0.0698302	-0.331064	0.338136	-0.56624	0.108495	0.412965	1.21108
BAIAP2L2	0.338781	-1.88078	2.61344	2.05282	1.66671	-0.263474	0.406222	1.24494
CPA4	-0.339291	0.721254	-0.193914	1.05282	-0.0702581	0.736526	-0.221176	-1.55226
LSM8	0.0441662	-0.219004	-0.33555	-0.175282	0.349016	0.260947	0.193424	1.35237
IFT22	0.0358081	-0.459318	-0.177106	0.234271	0.0205073	-0.341476	0.31427	1.31678
FLNC	-0.090062	0.00214891	0.672334	-0.0858818	-0.35566	-0.622555	-0.644634	-1.39089
CCDC32	-0.0964644	-0.0157114	0.100489	-0.111562	-0.205055	-0.212848	0.108851	1.1048
CLN6	-0.134049	0.115994	-0.346779	0.155394	-0.991775	-0.461413	0.00218214	1.07221
LOXL1	0.0168532	-0.158316	-0.51901	-0.387748	-0.997327	-0.263474	-0.0719124	-1.15385
PALLD	0.154128	-0.0656495	0.0650041	0.0390187	0.336464	0.33127	0.025341	-1.21352
PLD2	0.00573716	-0.118942	-0.188014	0.428691	-0.478343	-0.0708289	0.0817512	-1.63856
TEP1	0.0497517	0.350544	0.424407	0.528163	-0.240183	-0.433399	0.00666251	-1.80529
ARHGEF6	0.616988	-0.433323	0.613441	-0.0241375	0.708833	0.212964	0.0690105	-2.5429
TTI2	-0.371301	0.0113622	-0.287024	-0.27475	0.804211	0.298405	-0.0541765	-1.06662
STARD8	0.5676	-0.674331	0.391048	0.0528245	1.00774	0.151564	0.362633	-2.47578
SH3BP4	-0.320432	-0.418968	0.195486	-0.395934	-0.687642	0.289067	-0.308059	-1.16973
FAM98C	-0.135757	-0.319666	-0.386559	0.467862	-0.115701	0.736526	-0.0128444	1.38377
ATP8B3	0.175283	0.704181	0.280865	1.27522	-0.333293	0.736526	-0.109209	-2.43894
LSM7	-0.780259	-0.638581	-0.406459	-0.206053	-0.714383	-0.359598	0.244903	1.15619
SNX9	0.61653	0.164773	0.147517	-0.320219	0.62162	0.183134	-0.159808	-1.00812
RTN4IP1	0.407943	0.704181	0.0570474	0.253123	0.820513	0.0302572	0.320234	-2.6999
HELZ2	0.146136	-0.164575	1.1984	0.0196576	0.785352	1.54388	-0.318076	-1.97401
LSP1	-0.339291	-0.295819	0.613441	0.0528245	-1.65522	0.736526	0.128511	-1.45692
COL5A1	-0.444758	-0.295819	0.522281	-0.21428	-0.691747	0.200473	-0.523001	-1.91593
UBE2M	-0.250372	0.173025	-0.403047	-0.165674	-0.772474	-0.403025	0.427113	1.01746
DNMT1	0.196762	0.550597	0.00785156	0.273952	0.156334	0.444014	0.0949748	-1.06816
ZNF331	0.468064	-0.295819	0.808352	0.0528245	0.567172	2.32149	-0.143428	-1.12094
PRRG1	-0.00630733	0.00757286	-0.18437	0.0735831	0.601119	-0.748901	-0.0850404	-1.22302
AKAP12	-0.0867217	0.45463	0.357862	0.113391	-0.200364	-0.612369	-0.831908	-2.01743
ZNF227	0.443118	0.332212	0.636161	0.925445	0.58483	0.436966	0.0894057	1.6486
TRAF3	0.721251	-0.536827	0.214891	0.306581	-0.633526	0.629611	0.423452	1.29015
SH3BP5	-0.292615	0.173666	-0.122227	0.153753	0.330509	-0.104776	0.247156	1.19164
GALNT15	0.660709	-0.295819	0.613441	0.0528245	-2.65522	0.736526	-0.391049	-3.77695
SLC6A6	-0.155806	0.198945	0.282553	-0.310723	-0.901861	-0.755327	-0.534488	-1.62789
MAP1B	0.350067	0.574545	0.17656	0.591886	-0.044723	0.650369	-0.146625	-1.24139
WDR44	0.531119	0.157232	0.334649	0.0965459	0.823947	-0.165294	-0.631641	-1.8844
KRT34	-0.339291	-0.295819	0.613441	0.0528245	-1.65522	0.736526	-0.185803	-2.06074
TOP2A	0.617233	0.861593	0.299059	0.427844	0.724193	0.407491	-0.254453	-1.23554
PIAS3	-0.269582	-0.0644937	-0.264304	-0.539936	-0.408208	-0.648138	0.199115	-1.4793
PRKAB2	0.139073	-0.115247	0.270553	0.445142	0.618813	0.447019	0.156665	2.06308
THAP1	0.106584	0.500647	0.350406	0.34828	-0.34263	-0.621026	-0.293506	1.11614
FBXW9	-0.125725	-0.151429	0.270139	0.862602	0.196528	-0.0845038	0.592697	2.04405
ZNF20	0.412782	1.02611	0.783366	0.431336	0.344779	2.32149	1.02209	2.17957
HSD17B7	-0.467395	-1.15832	-0.312559	-0.684141	-0.610827	-1.07083	0.0545109	-1.25339
TRIM22	1.66071	1.28914	1.35041	0.0528245	-1.65522	1.73653	-0.723097	-1.4985
RAP1GAP2	0.305321	0.0779956	-0.298023	0.342331	0.110314	-0.142168	0.0496452	2.60006
TMEM128	0.580942	-0.117482	0.0898788	0.547089	0.718238	0.736526	-0.0945051	1.07903
FIGNL1	0.12965	0.312756	-0.0766038	-0.176335	0.646899	0.206011	-0.35262	-1.48512
GRSF1	0.170489	0.291588	-0.214511	-0.142144	0.0634933	-0.400475	0.155165	1.2814
ITGB4	-0.446206	0.21273	0.279831	-1.71271	-0.375113	1.05845	-0.452627	-1.80661
XAF1	0.660709	-1.29582	0.613441	0.0528245	-1.65522	0.736526	1.14762	2.33157
MATN2	-0.339291	-0.617747	0.465884	0.0528245	-0.0702581	-1.26347	-0.85238	-2.72732
SNAP25	-0.924253	-0.295819	0.400711	1.37475	-1.65522	0.736526	0.621552	-2.57532
BTBD3	0.198511	-0.199604	0.314947	0.246447	-0.393126	0.389723	0.395382	1.02255
PCNA	0.122986	0.0114795	-0.0578878	-0.0274134	0.403312	0.154412	0.0405011	-1.33589
KHDC4	-0.0729359	-0.175525	0.265517	-0.240907	0.818245	-0.423131	0.0876234	1.30028
ARHGEF11	-0.249904	-0.319666	-0.993217	0.424273	-0.771318	0.251099	-0.280838	-1.59804
IGHMBP2	-0.276464	0.173666	0.648206	-0.300812	0.0852595	0.660577	-0.290093	1.0986
LPIN3	0.102415	0.119218	0.0284782	-0.0764585	-0.695863	-0.378951	-0.0313498	-1.40539
VSTM2L	0.338781	-0.295819	-0.386559	-1.2691	-0.195789	0.151564	0.021894	-1.39326
FBXO44	-0.430106	0.0261088	0.530979	-0.315563	-0.514128	-0.394719	0.437127	1.37888
ZMYM5	0.752005	0.64005	0.374253	-0.276124	0.954833	0.977534	0.247156	1.0073
PEMT	-0.407855	-0.409476	-0.320805	0.00219843	-0.631634	0.00954452	0.00827074	1.12356
SCO1	0.211495	-0.212255	-0.19348	-0.314564	0.375224	-0.0708289	-0.0330904	1.22963
MPRIP	-0.255155	-0.253591	-0.299754	0.201347	-0.584831	-0.837209	0.0848127	-1.09777
COG6	0.526167	-0.295819	0.257612	-0.317924	0.674087	-0.111471	-0.302051	-1.15321
GNG5B	0.767625	-0.295819	0.613441	0.0528245	-1.65522	-0.263474	0.595079	1.57258
TBC1D8B	0.552906	0.58219	0.25436	-0.00489099	1.00774	0.621049	-0.254478	-1.85996
WDR74	-0.566891	0.0399026	-0.272256	-0.31365	0.133275	-0.507031	0.0681403	1.60983
ADCK2	-0.810988	-0.679148	-0.856045	-0.319144	-0.780752	-0.21668	0.0971305	-2.10139
BTG1	0.0597742	0.396058	0.496257	0.872252	0.168147	0.391029	0.247873	1.12549
E2F5	-0.113569	-0.135355	-0.313803	-0.282942	-0.948757	-0.3	-0.0822472	1.20909
AMPD3	0.338781	-0.710857	-0.708487	0.0528245	1.5147	0.736526	0.504738	1.30461
ZFC3H1	0.289151	0.732195	0.642884	0.00646887	0.0876215	-0.935899	-0.151419	-2.34244
LOXL2	-0.418298	-0.536827	0.303957	-0.472637	-0.214648	0.358014	-0.178297	-1.51865
MBD2	0.0839208	0.00186127	-0.0200203	0.237742	-0.323811	0.0506346	0.35243	1.02746
IRAK2	-0.561683	0.441146	0.759661	0.300752	-0.711804	-0.748901	-0.99677	1.20791
MEIS2	0.250571	0.144753	-0.0121638	0.499625	-0.108732	0.195958	0.124413	1.41361
PRPF38B	-0.260308	0.289143	0.0416236	-0.391808	0.75641	0.306661	-0.368894	1.20778
TRIM45	0.675356	0.119218	0.335907	0.878795	0.619402	0.616232	0.121625	-2.89082
SPIRE1	0.546705	0.179519	-0.109381	0.00808619	-0.793352	-0.0410816	0.297937	1.08596
RELCH	0.0672228	0.211141	-0.0579365	0.125139	-0.447112	-0.0155465	0.114068	1.08294
RBM17	0.494714	0.0973824	-0.325419	-0.0624817	-0.673217	0.00162289	0.13432	1.22927
ECHDC3	0.660709	-0.362933	-0.637103	0.0528245	-0.655221	0.736526	0.372872	1.11584
LRP4	-0.424682	0.0941272	0.399316	-0.342313	0.211513	-0.807794	-0.24317	-1.09164
PHC2	-0.0346593	-0.195592	-0.140541	0.0168452	-0.284149	0.203652	0.321893	1.11398
RNF138	0.0472268	0.192467	-0.00919221	0.254123	0.371099	0.010701	0.00891405	1.58253
TIMM10	-0.192887	-0.607021	-0.630013	-0.266899	-0.672545	-0.724608	0.180042	1.34896
DHX34	-0.861088	-0.187566	0.017831	-0.600042	-0.508777	-0.545044	0.317172	1.46632
C5AR2	0.660709	-0.295819	0.0464001	0.0528245	-1.65522	0.736526	-0.224348	-3.12786
CLOCK	-0.0832766	0.240934	-0.559396	-0.88444	-0.82925	0.0260326	0.257498	-1.29551
NREP	-0.458127	-0.880782	-0.0539839	-0.383275	0.777739	0.373956	0.542244	-1.39425
CEMIP2	-0.288949	-0.13309	0.0921368	-0.511439	0.0193791	-0.0155465	-0.648794	-1.9474
OASL	-0.0173625	1.16361	-1.00547	0.0528245	-1.65522	0.736526	0.570477	1.80801
MTO1	-0.0168273	0.0888446	0.192379	-0.038709	0.613813	0.662525	0.0574225	1.08627
SYNCRIP	0.106121	0.131602	-0.131302	-0.924455	-0.555685	0.206011	0.0150879	-3.48434
EPHA7	0.108512	0.704181	0.132205	0.0992921	0.291008	0.0474551	-0.382599	-2.27103
AKIRIN2	0.613436	0.467946	0.343114	0.715052	0.511677	0.337256	-0.0403437	1.51428
LCA5	0.581638	1.92657	0.902947	0.204828	0.567172	0.736526	0.399159	1.06854
ITGA7	0.118182	1.13714	0.31388	0.0528245	2.59271	0.958918	-0.0862677	-1.03521
KCNMB4	0.402641	0.289143	-1.19391	0.965362	-0.655221	-0.585402	-0.0450248	-1.99035
CPM	0.241757	0.119218	-0.103312	-0.1171	-0.610827	0.736526	-1.37845	-3.25339
FBXL8	0.845134	0.0261088	-0.123525	-0.188184	0.514704	-0.485866	0.759055	-1.83835
FHOD1	-0.414167	-0.333294	-0.160051	-0.895337	-0.706446	-0.805368	0.0948534	-1.0055
PCNX2	0.674649	1.40462	1.39105	0.878795	0.858189	0.970991	0.655104	3.29939
GLUL	-0.365281	-0.243112	-0.279214	-0.485757	0.555022	-0.542394	0.109236	-2.52662
STX6	-0.378922	-0.270728	-0.102106	0.0528245	-0.40224	0.112035	0.420344	1.3983
CEP350	0.202124	0.15164	0.0527258	-0.0257853	-0.374126	-0.368827	-0.4546	-1.36194
SP110	0.660709	0.655271	0.273954	0.315859	-0.0702581	0.736526	-0.251476	1.14715
MRPL44	0.0308043	0.00939494	0.00895565	-0.482262	0.458181	-0.308262	-0.190229	-1.30512
TTLL4	0.106314	0.296303	-0.0547157	-0.156756	0.485642	-0.237002	0.018887	-1.51502
DNAJB2	0.0878806	-0.151429	0.149037	-0.192932	0.129051	0.186329	0.0604357	1.62653
CKAP4	-0.651297	-0.582441	0.0124429	-0.338497	-0.792724	-0.773532	-0.193962	-1.16587
APPL2	0.146559	-0.223063	-0.180108	0.123708	0.0642272	0.133862	-0.18502	-1.45502
RNASEH2B	0.343719	0.173666	0.276845	0.0164827	0.371252	0.11713	0.222536	1.44423
RCBTB1	0.314186	-0.447822	0.19075	-0.258105	0.214557	-0.240754	0.287942	-1.50715
LMO7	0.404611	-0.378281	0.507539	0.243647	0.743329	0.576061	-0.587609	-1.11909
EDNRB	-0.105216	-1.29582	0.613441	-0.162443	-0.977149	-0.263474	-0.389018	-1.72206
MTHFS	-0.377258	-0.585326	0.291513	-0.0626527	-0.0434165	-0.0183615	0.910121	1.84615
ADAMTS7	-0.838096	1.28914	0.198403	-0.854066	-0.584831	0.321489	-0.396508	-1.35342
TEX2	-0.198428	0.346287	-0.340756	-0.678687	-0.730075	-0.514017	0.106502	1.06119
GALNT5	-0.628797	0.592759	0.613441	-0.947175	-0.0702581	0.736526	-0.449917	-2.37595
EPRS1	0.514638	0.706602	0.325974	0.423461	0.860136	0.706152	-0.462155	-1.51623
SAP130	-0.0953929	-0.0314787	0.0498067	-0.327633	-0.545248	-0.205758	-0.0644725	-1.25492
GYPC	-0.869805	-0.295819	0.613441	0.451374	-0.495225	0.428404	0.206514	1.82556
ECPAS	-0.0408171	0.438369	-0.0738316	-0.00901475	0.140421	0.337119	-0.280649	-1.2154
RABEPK	-0.024717	0.0048402	0.0187761	-0.212812	-0.89241	-0.86551	0.505751	1.38865
PDCL	0.196998	-0.0232934	-0.119079	-0.274417	0.0803833	-0.477599	-0.0665045	-1.02391
ENPP2	0.228722	-0.295819	-0.386559	0.445836	-0.567758	0.473492	-0.518815	-1.34546
MYC	0.665918	0.233454	0.429155	0.414874	0.351389	-0.0671218	-0.48281	1.19256
POLR1E	-0.0892646	0.130217	-0.310121	-0.543924	0.425699	-0.137943	-0.237075	1.37359
PLAA	-0.0636562	0.0293716	-0.106205	-0.471664	-0.052876	-0.423131	-0.332949	-1.02545
DNAJB5	0.248896	-0.295819	-0.61397	-0.883982	0.237864	-1.37895	0.317026	-1.83137
PPIL1	0.221893	-0.356255	-0.353297	-0.100594	-0.251911	-0.470326	0.232836	1.30149
ZSCAN9	-0.0173625	0.481788	0.530979	0.00219843	0.654107	0.970991	-0.321865	1.57849
GMPR	-0.253134	0.124513	-0.386559	-0.394634	-0.232988	-0.585402	0.448487	-1.23779
TMEM63B	-0.159834	0.078305	-0.0905745	-0.606139	-0.19243	-0.40483	-0.0340536	-1.12896
RIPK1	-0.24766	0.274496	0.151335	-0.439381	0.482283	-0.263474	-0.432211	-1.08232
TCF19	-0.473384	-0.880782	0.082926	-0.0582068	0.34978	0.130805	0.776061	-1.9696
MTCH1	-0.0589668	-0.261642	-0.366681	-0.0217648	-0.582639	-0.383474	0.130624	1.19079
CPEB2	0.366526	0.119218	0.182009	0.198675	0.17075	-0.389005	-0.736405	1.01851
ANKRD42	-0.237411	-0.295819	-0.0700856	0.132259	0.081745	-0.389005	-0.0903231	2.45288
NUMA1	-0.504	0.129998	0.24296	0.0958257	0.564745	0.425597	-0.305836	-1.22987
CCDC90B	0.511016	0.289143	0.377628	0.320305	0.538087	-0.548876	0.257803	1.06854
RAB30	0.325525	-0.810392	0.0659529	-0.633067	-0.610827	-0.400978	-0.474495	1.56787
CREBZF	-0.200559	0.40462	0.0495398	0.103156	0.176657	0.261188	0.411334	1.38557
RNF121	-0.49597	0.363144	0.256014	0.0403336	0.0985296	-0.330588	-0.254298	1.2093
SORL1	0.00676914	0.127988	0.449678	0.301852	1.11737	0.300427	-0.215356	-1.98469
MMP7	0.660709	-1.88078	-0.971522	0.0528245	-1.65522	1.73653	-0.115414	-1.99035
ALKBH8	-0.0338209	-0.459318	0.0284782	0.150341	0.582643	-0.247354	0.450183	1.27268
MAPKBP1	0.276369	0.977199	-0.153582	0.431336	-0.432828	-1.00044	0.271609	-1.0063
KNL1	0.410692	0.527303	0.351192	-0.0958429	-0.395834	-0.556256	-0.381833	-1.42985
RPLP1	-0.0365251	-0.630923	-0.149309	-0.424519	-0.907124	-0.90312	-0.408955	1.43605
LRRC49	0.559307	0.399326	0.154009	0.0528245	0.584245	0.349503	-0.0635752	-1.07178
RMDN3	-0.45243	-0.451938	-0.0239892	-0.473244	-0.487926	-0.462783	-0.0998453	1.32765
BCAR3	-0.189714	-0.0638726	0.189759	-0.279751	0.0646715	-0.696433	-0.176415	-1.13332
TTLL7	0.629139	0.382253	-0.0324508	-0.0830589	0.25905	0.180133	-0.115414	-1.29292
PPM1B	-0.10285	0.905815	-0.038636	0.15974	1.21925	-0.485866	-0.261265	-1.56151
RAB1A	-0.282675	0.0919305	-0.0816614	-0.418531	-0.684142	-0.267736	-0.0709425	-1.04285
STAMBPL1	0.954068	0.378411	0.0637537	0.233397	0.892267	-0.678511	0.269611	1.93899
KIF11	0.497291	0.632126	0.231626	0.1811	0.502321	0.601596	-0.315981	-1.45847
ADAMTS14	-1.33929	-0.125894	0.613441	-0.947175	-1.65522	0.736526	0.691941	2.03201
TET1	-0.015702	-0.0327849	-0.386559	0.15236	-0.408128	-0.596898	-0.40718	-2.35874
ASNSD1	0.471816	-0.295819	-0.412322	-0.283411	-0.26246	-0.0290087	-0.381694	-1.5003
NAB1	0.273258	0.57865	0.0745067	0.0745196	0.183843	-0.111471	-0.745606	-1.25339
IDH1	-0.303926	0.139682	-0.0912991	-0.696143	0.358585	-0.796906	0.0844498	-2.42959
SLC35A5	0.298757	0.447405	0.38667	0.591377	0.00428883	0.414598	-0.271364	-2.20685
GLCE	-0.126496	0.297005	-0.00867479	0.0126354	0.0929722	-0.493772	-0.202151	-1.33091
PARP16	0.792239	0.905815	-0.287024	0.417099	0.136193	0.367292	-0.197876	1.79585
PPCDC	0.409171	0.0912038	0.228777	0.735634	0.25167	0.903636	0.536663	2.29681
FGF2	-0.20923	-0.0734269	0.340588	-0.202433	-0.432828	-0.263474	0.0244613	1.62449
BLTP1	-0.0103798	-0.224561	-0.111452	-0.0320644	-0.0485631	-0.678511	-0.33851	-1.13791
PRDM5	-0.226816	0.0261088	-0.544101	-0.416661	0.0525986	1.2511	0.31522	1.20033
USO1	0.368131	0.666631	0.357168	-0.00188975	0.223614	0.371762	-0.256984	-1.182
CENPE	0.330508	0.72381	0.398173	-0.155618	-0.366651	-0.199344	-0.430068	-1.00904
EGF	-1.45477	-0.880782	0.323934	0.78979	-1.07026	-0.263474	-1.11541	-3.25339
MAPK8IP3	0.345095	0.198945	0.165982	-0.0168845	0.626815	-0.655791	-0.0198364	1.21856
RNF185	0.340952	-0.295819	0.350406	0.134354	-0.0888738	0.251099	0.0398641	1.04207
SINHCAF	0.20534	0.482891	-0.121215	0.0402793	0.0188678	0.538587	-0.0913686	1.08061
C1RL	-0.0173625	0.64278	0.296967	0.637787	1.00774	1.32149	0.0997103	-1.21759
TAPBPL	1.24567	-0.295819	0.543051	1.05282	-0.240183	0.736526	-0.445563	1.12007
PEX5	-0.00914202	0.0785762	-0.278183	0.193523	0.944928	0.626102	-0.156773	1.77955
TMEM19	-0.335868	-0.690098	-0.157534	-0.124368	-0.290039	0.20219	-0.198403	-1.05292
GALNT6	-0.126181	-0.414464	0.613441	0.208103	1.28338	-0.000439573	-0.752844	-2.15385
LMBR1L	0.0780064	0.0826923	0.854449	0.430192	0.514704	0.0844493	0.335693	1.31319
VPS37B	-0.627371	-0.0849225	-0.496742	-0.412839	-0.636997	-0.452508	-0.269742	1.18305
ZIC5	-0.481771	0.420388	0.449942	0.11556	-0.648495	-0.739207	-0.0261467	1.53187
FRMD6	-0.271673	-0.0134196	0.224516	-0.810359	-0.396486	0.373956	0.025915	1.50972
