geneName	MCF10A_EtOH_4h	MCF10A_TAM_4h	Hela_6h	Hela_9h	MCF7_48h	T47D_48h	Hs578t_48h	MDAMB231_48h
RASGRF1	1.04377301298666	NA	1.48212	2.13112	-0.384917	0.632707	-1.62515	-1.71748
CROCC	0.92275904735811	0.222492251974293	0.102256	1.06082	-0.128577	0.428912	-0.132109	-1.19703
RIOK2	0.31116238669557	0.592511294819647	0.349449	0.912494	0.04649	0.533469	0.855116	1.40753
UNKL	-0.777473659489572	0.800792597132157	0.442333	1.0534	-0.464351	0.651816	-0.551149	-1.36384
GNA15	-0.0694509025289911	0.301399958676268	2.48525	2.75866	-0.384917	0.632707	-0.625149	-1.17296
EIF4B	0.103931627583791	0.734654000943925	0.345305	0.415633	0.65589	0.54565	0.955625	1.36868
SPHK2	0.948855653925576	0.533567746989823	-0.220889	-0.201337	-0.285381	0.359688	-0.110576	1.09183
GPC1	-0.401242023719058	0.751745990234397	-1.02716	0.100945	0.164581	-0.465783	-0.381224	-2.48888
TMEM161A	-0.0200254964080144	0.287051483292888	0.638103	0.744102	-0.121882	0.130625	-0.397121	-1.20219
ABCA7	-0.0953975168824847	0.271070085768643	0.570322	-0.23933	0.375896	-0.745805	-0.0401867	-1.70488
DDX20	-0.0923532590242733	0.916054302444897	0.322665	0.975749	0.570584	0.0938406	0.115268	1.10486
PMS1	-0.294877991632238	0.417321340820044	-0.0866912	0.732554	0.571494	0.0983703	-0.0401867	1.34922
MCM10	-0.079729193350684	0.92628963456904	0.722897	1.0571	-0.225008	-0.779554	0.521692	1.14535
POLR1H	-0.205679831570431	0.760998989129769	0.991142	0.715197	-0.83319	0.673349	0.780843	1.31423
ZBTB11	0.185585487546262	0.305410050953285	0.122714	0.986595	0.357926	-0.254724	0.246117	1.9622
MSANTD3	0.383884736208463	0.987011039324162	0.603841	1.04576	0.993595	0.254195	0.24932	-1.39032
MTFR1	-0.286063512697141	0.0660563441925948	-0.798023	-0.788684	-0.146757	-0.0147769	-0.427848	1.54305
MYO9A	-0.0157000581663203	0.420347542700563	-0.493372	0.18007	0.0625424	-0.518746	-0.390684	-1.30012
PFKP	0.367066742782628	0.342897340531548	-0.0931842	-0.185141	-0.367792	-0.639174	-0.405157	-1.16783
DNTTIP2	-0.749341115758361	0.386144416351191	0.590632	0.760948	0.829107	0.738937	0.0492124	1.44618
DHX8	0.175530379807735	0.0808948214027566	0.660984	1.24197	-0.0899393	0.0730436	0.771137	1.02586
NAV3	-0.497178375213311	0.0990416224099828	1.99685	2.56315	-0.384917	0.632707	0.928881	1.23512
GPKOW	0.220581117396364	0.944314859150128	0.926144	0.447606	-0.324935	0.0285457	0.345103	1.16812
DNAJA2	-0.0327216413831949	0.413005852598425	-0.629205	-0.128621	0.327397	-0.0386974	0.26407	1.43211
BCL3	0.24060794003373	0.284965799966671	0.330868	1.02798	0.624931	0.954635	-0.00366083	-1.44185
DGCR2	-0.261518473141246	0.386085366279941	0.4918	0.645876	0.014524	0.183995	0.487745	-1.0152
MAP4K4	-0.213702776699386	0.00191950557236937	-0.388543	-0.281686	0.0876333	-0.151565	-0.239168	-1.2218
LIMS2	NA	NA	0.69931	1.34552	0.615083	0.632707	-0.335643	-1.45445
SPEG	-0.126655004091303	0.996666780255646	-0.271497	0.583459	0.392691	-0.367293	-0.01634	-3.3232
SREBF1	0.688625988902726	0.00292506684756837	-0.115132	0.753078	-0.0111554	0.261516	-0.265167	-1.0799
EVC	-0.118471907280348	0.614373227228605	-0.623788	0.484767	-0.384917	0.632707	-0.625149	-1.57243
MCM2	-0.722309618657854	0.607239109096056	0.53928	0.867967	-0.135093	-0.69096	0.267366	1.35897
SELENOO	-0.313117702747207	0.0265207723363713	-0.0525379	-0.147112	-0.266272	-0.715217	-0.0788672	-1.62627
ANO8	0.299274641045987	0.568974041364227	0.599492	1.61684	0.00364867	-0.283462	-0.991932	-1.96063
ZNF638	0.424071909293559	0.00163476453155505	0.875984	0.718575	0.905303	0.132384	0.215994	1.02472
TIMM21	-0.849271414070935	0.031369666858192	-0.566987	0.519023	-0.689771	-0.233276	-0.148246	1.05119
XAB2	0.138735392651634	0.842051953158297	0.623619	0.99777	-0.408991	-0.06366	0.927752	1.40949
RAPGEF3	0.823998729541125	0.964893055008054	1.60542	2.19614	-1.38492	-1.08976	-0.625149	-2.83778
CEACAM1	0.679474621825022	0.601501054301402	2.73163	3.2041	0.615083	-0.367293	-1.62515	-1.35457
PUM3	0.0380568444478118	0.281373986549234	0.462039	0.424444	-0.014843	0.402587	0.275641	1.14205
CNOT4	0.269034903376363	0.140811736533585	0.527457	1.13368	0.584277	-0.160842	0.679705	1.12801
MEF2C	NA	NA	0.809321	1.6415	-0.384917	0.632707	0.111816	-1.60331
LRP2	NA	NA	2.14447	2.37676	-1.38492	0.0477442	-0.625149	-2.10081
MPP4	NA	NA	2.89332	3.34508	-0.384917	0.632707	1.44524	-2.51585
LYRM2	0.00491042547774112	0.292971379232873	0.721691	-0.367698	-0.127119	0.0335304	-0.194515	1.09713
TUT7	0.469579237578583	0.283666982650009	0.362504	1.09974	0.853721	-0.160498	-0.110576	1.40169
PLOD1	-0.23801651130188	0.388161831721252	0.39099	0.358272	-0.305845	-0.317796	-0.884482	-1.14234
DIS3	0.479720078933661	0.00294071248853199	0.673568	0.961406	-0.0773082	0.123887	0.701832	1.24745
RRAGB	0.287747559616013	0.870784638899053	-0.153486	0.885781	-0.584225	0.275155	0.500382	1.62166
SSH1	-0.0888864858649977	0.992837997728801	-1.2842	-0.0285532	0.591624	0.908341	-0.120677	-1.35235
AKR1B1	0.185393491631697	0.530148219207048	0.666795	0.608038	-0.384917	0.632707	0.215741	-1.40998
CPNE3	-0.0690257782871017	0.832977850120979	0.0435637	0.0096816	0.733989	-0.00514807	-0.850068	1.11974
EPDR1	NA	NA	0.934297	1.08979	1.61508	0.632707	0.29468	-1.02775
OGFOD1	0.527323499440565	0.0185271324688902	1.11277	1.00379	0.254123	0.44777	0.571806	1.04527
GMCL1	0.196008406746653	0.955911414338208	-0.17431	0.541719	-0.00158798	0.0185979	0.374851	-1.90817
DDX18	0.0294400668301346	0.6537498518055	-0.120694	0.488509	0.00599808	0.166855	0.146582	1.29571
ESF1	-0.0820698373123942	0.261001194855964	-0.155213	0.49441	0.569941	0.326045	0.592851	1.75833
SIRT4	NA	NA	1.9938	1.53944	-1.96988	0.480704	0.860278	3.48415
LTBP4	-0.206971303550654	0.727234239609451	0.99537	0.964017	0.361327	0.306521	0.722774	-1.09616
GOLGA3	-0.823423707154356	0.143554074294653	-0.607841	0.199507	-0.0888523	0.341052	-0.518234	-1.05537
PABPC4	-0.296150579090659	0.575479252828784	-0.774448	0.125418	0.750789	0.291956	0.249683	1.03731
ITGA6	-0.313872941390957	0.903686588720104	0.737573	0.652942	0.0910031	-0.682993	-0.54767	-1.01862
HECTD1	0.352322769812063	0.126695959608513	-0.0281588	0.826371	0.509707	-0.311475	-0.376922	1.04278
SUPT16H	0.00762977793056863	0.433191459600828	0.344886	0.564364	0.246295	-0.361452	-0.456272	1.42059
TYRO3	-1.1283399024668	0.285154652736738	-1.05081	-1.74879	0.392691	-0.979477	-0.52327	-1.33897
MSH2	-0.351531037684585	0.989320499602078	0.620659	1.04349	0.808064	-0.316483	-0.228727	1.48415
PTGS1	0.0293494139251856	0.26283590836916	2.56781	2.97302	-0.384917	-0.782331	-0.625149	-2.57474
IL11	-0.0998422641314559	0.353093746602938	-0.155043	-1.67522	-0.384917	-0.952256	0.728488	-3.97528
CDC5L	0.0249163974101316	0.118401849101574	0.984075	1.27242	0.486236	-0.164124	-0.280014	1.42114
PCSK5	0.158023487655427	0.67033794935273	1.52282	1.9602	-0.384917	0.632707	-2.94708	-1.31335
WASHC2A	0.221894749973354	0.587303272024479	0.274351	0.696442	0.959038	0.939888	0.295995	1.2135
MYO9B	-0.0991852935899932	0.511686340439165	-0.874706	-0.74093	-0.339354	-0.76056	-0.933272	-1.23107
SNAP29	-0.416660158685331	0.244264492816523	0.207819	0.793694	0.256892	0.673845	-0.00847785	1.06121
GGT5	-0.430461237040533	0.177539697304774	2.75916	2.82936	-1.38492	0.632707	-1.62515	-1.86202
GGT1	NA	NA	0.109287	0.134786	0.0301209	-0.589686	-2.21011	-1.90817
ESS2	-0.561873312521705	0.222411930631778	0.596895	0.717643	-0.281823	0.519496	0.874924	1.40169
DEPDC5	0.322291692805384	0.981214506076728	-0.163888	0.885895	-0.330469	-0.0149915	-0.362115	-2.10081
DDX17	-0.252014436924344	0.157597783170467	-0.782111	-0.259512	0.347678	0.315783	0.659188	1.09024
JOSD1	0.428546899458099	0.701606315591898	0.203754	-1.48074	-0.458917	-0.162473	0.0163968	1.44351
TIMP3	-0.518027423489635	0.954288970555087	-0.389412	0.736008	-0.725341	0.217669	-0.876171	-1.0528
TSPO	0.206117008714441	0.345825140986863	0.595929	0.542201	-0.89949	0.118794	0.244662	-1.04231
DESI1	-0.359407941899918	0.0817494448160934	0.469292	0.875502	0.10607	0.292367	0.989561	-1.23574
HDAC10	0.555934384855439	0.883582425438241	0.871294	1.74243	0.209827	0.626104	-0.159486	-1.3232
KHNYN	-0.105131017581699	0.725652738638563	0.150629	0.860782	-0.702887	-0.541323	0.923744	-1.13734
NIN	-0.586199276971513	0.0335459305540668	-1.25619	0.379581	0.873395	0.0353071	-0.172637	-1.06391
SNW1	0.280629461386116	0.0365229112878258	0.886172	0.922959	-0.299187	0.0938406	0.733727	1.13073
PCNX1	0.120177947996516	0.257258767706968	-0.130309	-0.0502353	0.626369	0.333827	0.0711744	-1.17636
VRK1	0.069738840482685	0.0893931883613017	0.491319	0.338129	-0.233254	-0.531377	-0.370966	1.47266
PAPLN	NA	NA	0.965304	1.39428	0.615083	0.0477442	-2.94708	-1.83778
CHD8	-0.226824873584849	0.633254377233608	0.214824	0.786993	0.379215	-0.0776791	0.0930798	1.81976
ABHD12	-0.0208786294983274	0.79889657757178	-0.0257578	0.573372	-0.537591	-0.523864	0.345835	-1.03941
NINL	0.528285459537494	0.383006673296953	0.0876759	1.1695	-0.74106	-0.717791	1.0447	-1.66269
CTSZ	-0.318608634030709	0.504119344386453	0.017019	-0.349069	-0.411552	-0.342152	0.532454	-1.28823
SLCO4A1	0.187754728945633	0.168276343110793	0.375064	1.07291	0.299056	0.0477442	0.24932	-2.68577
NDUFAF5	-0.180413483911145	0.248755746198555	0.673662	-0.155217	-0.294719	0.0801657	0.576485	-1.25281
MYL9	0.181943163095158	0.798093984435102	-0.184589	-0.251135	1.03012	-0.472263	-0.891101	-1.23054
CRNKL1	0.108638886835085	0.537431114796744	0.760221	0.484691	-0.102836	0.139105	0.397335	1.33382
CST4	NA	NA	3.1031	3.53506	-0.384917	0.632707	-0.625149	-2.3232
STS	0.29731559245418	0.868722268427511	-0.199888	-0.206233	1.20005	-0.689221	-0.473146	-1.70347
NKAP	0.285633142296265	0.710505919972218	-0.0776868	0.484363	0.254034	-0.137811	-0.204012	1.02472
AMMECR1	0.860026739343437	0.97809236111345	0.792358	0.999181	0.200046	-0.0291245	0.761874	1.02021
CHRDL1	NA	NA	2.54481	3.14769	-0.384917	-0.952256	-1.76265	-1.07528
SRPX	-0.32493806634864	0.873119618210061	-0.726929	0.508908	1.61508	0.632707	-0.947077	-1.30726
KLHL4	-1.03210538750338	NA	2.58482	3.26156	0.219155	1.63271	-1.62515	-1.02281
PIN4	-0.156235463556641	0.443517467442376	1.0418	-0.604771	0.339449	0.177703	0.289121	1.20998
PARP4	0.0941765970311326	0.104385476539184	0.747742	1.2173	0.866001	-0.21529	-0.381695	1.29992
MSLN	-0.069578954945709	0.379063212239327	0.454604	1.1499	1.61508	1.63271	-0.625149	-1.13428
ZNF629	-0.312997370379877	0.296541361783235	0.149469	0.382311	0.985921	0.888168	0.976887	1.19465
PLLP	0.755397999280735	0.95025280002757	1.2398	2.42286	1.24311	0.0348052	-1.62515	-1.59385
GSPT1	-0.258066463317279	0.542774205624108	-0.625712	-0.609765	0.311691	-0.558182	-0.248526	1.09018
RPGRIP1L	-0.216175296366294	0.706659192295995	0.762068	0.642027	0.390017	0.430518	0.718805	1.89919
TRIP4	0.120351445208603	0.398011399089911	0.724757	1.37988	0.27948	0.411831	2.38188e-06	1.72362
TJP1	0.71864666271641	0.00104010058319106	-0.195092	0.495992	0.651082	0.15798	0.260816	1.02545
DNAJC17	-1.46880070205066	0.251804345858576	0.370255	0.374677	-0.52979	0.338976	-0.369892	1.21207
BLOC1S6	-0.344021156543409	0.956853983294382	0.647824	0.547836	-0.121882	-0.104259	-0.0401867	1.42757
MYEF2	0.960518915355883	0.57782605570037	2.61854	3.01236	-0.207274	-0.311833	-0.847542	1.13623
ZFAND1	0.289046209507677	0.0314248477859765	0.603322	0.278784	0.233521	0.519496	-0.0401867	1.38032
UBXN8	-0.212934115994226	0.434886465527567	1.10954	1.13435	0.00822827	0.851578	0.786046	-1.15056
KLHDC4	0.151736829429757	0.899379419116582	0.775075	0.703062	0.11663	0.429767	0.39475	-1.10081
DENND3	0.311660302050981	0.710533088844291	0.72845	0.569823	0.863011	-0.517536	-0.464685	-1.1857
TYK2	-0.0485483379342575	0.891780531159738	-0.54326	0.490466	-0.184004	-0.21815	-0.457205	-1.02604
PTPRS	-0.166206918382742	0.373267518355009	-1.30324	-0.372854	0.181108	-0.449337	-0.247896	-1.06462
LENG1	-0.29099863630831	0.738622423772816	0.851198	1.44677	-0.29701	0.00222957	-0.625149	1.20404
SUGP1	-0.142731818427459	0.652641786318398	0.942821	1.28737	0.0511825	0.878183	0.984904	1.12056
ATP13A1	-0.160945169748758	0.521087746236679	0.00643805	0.537541	-0.0181343	0.25441	-0.0567696	-1.09379
ZC3HAV1	-0.187073028090894	0.415431053498573	-0.201676	0.730656	0.567736	0.284783	0.121635	1.12118
PLOD3	-0.0906960103133086	0.199747008634798	0.261322	0.990259	-0.344275	0.155858	0.0152869	-1.07622
PRKAG2	-0.143343891896454	0.760726539448355	0.43189	1.37824	0.171477	0.434767	0.898413	-1.10081
SUSD1	-0.933242761203078	0.464987900865109	-0.680179	0.514455	0.232364	0.722905	-0.00366083	-1.19703
TESK1	-0.894116022443557	0.196339719718465	-1.02969	-0.657807	-0.162524	0.0921384	-1.00366	-2.03941
ABCA2	-0.389462452910876	0.102801448701646	-1.81961	-0.445507	-0.0419707	-0.571204	-0.795074	-1.29029
EXOSC3	-0.193453388366869	0.737991257327721	1.26429	0.8093	0.129657	0.358784	0.913271	1.01022
DVL1	-0.604333856695802	0.0326359534657	-1.72908	-0.792364	0.236572	-0.537218	0.191139	-2.16156
HPS1	-0.115208629405872	0.512724126356416	0.197592	1.07311	0.547969	-0.232364	-0.349515	-1.70347
RAB11FIP2	-0.00294216883685671	0.64206448342856	0.131854	1.016	-1.38492	0.0852189	1.59724	2.24969
VSIR	0.22839759809062	0.698883371212884	2.08343	2.04911	-0.384917	-0.367293	-1.09463	-1.57474
GTPBP4	-0.0035951400538221	0.314711466248689	0.256206	0.549286	0.0832959	0.0136736	0.239833	1.19156
EDRF1	0.359290560988424	0.3473848097626	-0.966394	0.676546	-0.0848716	0.181327	-0.888184	-1.65101
SMC3	0.540279533165489	0.0475721306656921	0.650574	1.12576	-0.202122	-0.57876	-0.47006	1.09886
RPL19	-0.0690917086381805	0.324709362424548	0.445967	-0.637819	0.825906	0.653349	0.266044	1.03653
FTSJ3	-0.512862614156908	0.943851818750638	-0.390665	0.203261	0.342277	0.47012	0.0930001	1.32743
UTP6	0.429597039303147	0.229688593932744	-0.0427528	0.377615	-0.0187887	0.321952	-0.636465	1.34475
DDX5	-0.111741404618356	0.00209411872074703	-0.586813	0.0798041	0.830477	0.406239	0.162485	1.27601
DHX58	NA	NA	1.97446	2.89344	-0.384917	-0.305893	-1.21011	-1.20773
CNTNAP1	0.445546399547074	0.254647632125661	0.706813	1.35068	1.20005	0.357599	-0.61104	-1.38332
MYH3	NA	NA	2.06344	2.42572	-0.384917	0.0477442	-0.625149	-3.10081
CHIC2	1.20409902037085	0.0148250684397346	0.30275	-0.435051	-0.147877	-0.160842	0.637885	2.26842
INPP4B	0.500998530716198	0.603872117162102	0.796385	1.21174	0.462831	0.978255	0.613011	1.22112
WFS1	0.247197084469786	0.582397234018336	0.0213214	1.21789	-0.0756624	-0.212699	-0.98167	-1.29388
DHX15	0.187159537141273	0.0187221812637318	-0.0709846	0.217313	0.727464	-0.0759062	-0.112053	1.01404
SOD3	NA	NA	2.16727	2.76546	-0.969879	0.558846	-0.777152	-1.10597
SH3D19	0.0254457068343335	0.538344227096911	-0.0149204	0.127599	0.4767	0.601901	-0.271512	-1.02281
UNC93B1	-0.369085225040218	0.496690767191556	0.649039	-0.200927	0.0546154	0.242122	-0.585621	-1.17481
PUS3	-0.623319619589077	0.753106132824959	0.0934019	0.699011	0.454619	0.804445	0.351392	1.58369
ST3GAL4	-0.924612207872697	0.0103648088993864	0.687364	-1.1657	-0.706845	-0.513514	-0.990799	-1.40566
CEP164	0.405565660251363	0.819088244453823	-0.10255	0.13628	-0.282555	0.327493	0.384699	-1.53253
HIPK3	0.177969184929409	0.244871901500713	-0.423202	-0.882817	0.696808	-0.12048	0.279694	1.04487
CD81	-0.0187032001619106	0.446076791634313	0.509097	0.620047	-0.247537	0.0663135	-0.278532	-1.02599
CAPRIN2	-0.260726169958874	0.988700903137908	0.353267	0.714225	0.392691	-0.274184	-0.625149	-2.03941
BCL7A	-0.989384302117553	0.103748911737105	0.774331	1.46512	0.114654	0.395423	0.80781	1.44763
ADGRD1	NA	NA	0.803836	0.977681	1.20005	0.632707	0.959813	-1.06474
NOP2	-0.658055043538612	0.538244272689811	0.0233314	0.291606	0.533048	0.384028	0.533549	1.72388
LPCAT3	-0.398987298631744	0.802344420759593	0.542994	1.08188	-0.208039	-0.495617	-0.824458	-1.11649
SMIM8	-0.201089442609476	0.176891037595513	1.04458	-0.398176	0.171477	-1.19737	1.49033	2.70654
ZBTB24	-0.547989232288871	0.604833175692062	0.571071	0.442075	0.422438	0.506073	0.517809	1.04975
ARFGEF3	0.00445400568748171	0.632816458152636	-0.825295	0.725228	0.223129	0.516886	-0.978786	-1.16494
PHACTR2	-0.916899441581448	0.0583282855442956	-1.46098	-0.683041	-0.015271	0.580239	0.229653	-1.01835
HARS2	-0.154088432963075	0.955092276319573	0.570097	1.08771	0.287357	0.309923	0.8386	1.02605
NUDT12	-0.122084427003916	0.136258903325761	0.912747	0.743206	0.475477	-0.185806	-0.728243	1.22112
IK	0.618666322051004	0.283612864334852	0.728873	0.671355	-0.283296	0.147661	0.181525	1.35862
ST8SIA4	-0.942095410168869	0.961843179801639	2.79485	3.36145	-0.672199	0.0477442	-0.625149	-1.02281
PPWD1	0.566169823081951	0.256746894513284	0.712054	0.920633	-0.0129478	-0.0572719	0.435392	1.18298
NCBP2	-0.396020164215968	0.00334997731441715	0.620142	0.11609	0.369971	0.441281	0.784242	1.31952
CLCN2	0.200847648347248	0.941408407534433	0.325174	1.296	0.299582	-0.0218779	-1.17264	-1.73308
ACTR1B	-0.31696283901701	0.0414342971043118	0.0564013	0.423478	0.108548	0.396935	-0.0265118	-1.06017
LANCL1	-0.319158626299561	0.495151021334605	0.497314	0.694869	-0.110923	-0.246188	-0.499618	-1.06839
GGCX	-0.225228219763601	0.225480195283571	0.134469	0.797926	0.0021065	0.238129	-0.558155	-1.01609
SF3B1	0.267317211782071	0.190534018020287	0.416676	0.586911	0.220616	-0.208618	-0.808291	1.27132
ZNF142	-0.279332236796779	0.617078935751776	0.0533908	0.61265	0.0413481	0.438438	0.32108	1.51864
UXS1	-0.157473036525587	0.214478217229859	0.130112	0.820691	0.56879	-0.287123	-0.990434	-1.25281
STK25	-0.602802356712935	0.169487057485202	0.0161755	-0.209574	0.195858	-0.0829247	-0.728985	-1.37777
CEBPZ	0.316206832376993	0.0954430013116683	0.816142	0.652582	0.0679891	-0.000202048	0.583845	1.15003
MSH6	-0.278173120476281	0.502942480027985	1.01937	1.24614	0.918142	-0.403273	-0.771759	1.66636
PLEKHA3	-0.150272536503311	0.94291245825384	0.7022	0.65318	0.0021065	0.632707	0.292389	2.29151
ALMS1	-0.336492787537984	0.71927203928653	0.33813	1.0409	0.296843	0.136838	-0.947077	1.18817
TRIM62	-1.76155767481661	0.241436231063006	0.690146	1.06149	0.293155	-0.201283	0.0583771	-1.51585
ASH1L	0.15024302246938	0.156035158729502	0.389233	0.675347	0.329992	-0.150154	0.392423	1.04358
PLEKHM2	0.245266223456795	0.0954973427897536	-1.13832	-1.36245	0.173079	-0.0284914	0.837478	-1.27915
RAB29	-0.344652792360438	0.550305132214587	1.39765	0.386611	-0.625925	-0.174648	0.374851	1.06911
UTP25	0.208788461951608	0.0162863276359337	0.371466	0.854754	0.10337	0.964977	-0.335643	1.13366
MAN1C1	NA	NA	2.81796	3.44446	-0.526936	-0.121133	0.530129	-2.0519
RPA2	-0.15236271523434	0.539032795425025	1.46984	1.00802	-0.32811	0.0298778	0.959813	1.19875
ESYT2	-0.121604836206035	0.961609492521687	0.307597	0.483264	0.119842	-0.0952666	-0.637568	-1.33364
STK11	-0.856306371966491	0.777633398703308	1.2491	1.67433	-0.623703	-0.745805	0.334209	-1.2039
RXYLT1	-0.59272012232714	0.898936892992214	-0.828479	0.231492	0.372513	0.141318	0.584304	-1.07975
ZNF430	-0.0174392731479132	0.471361058533493	1.07051	1.31409	0.874951	0.136749	1.47439	1.73208
GTF3C3	-0.244727705218801	0.812068116229897	0.0917228	0.325776	0.278297	-0.576556	0.221554	1.13185
CCDC92	-0.356358646954668	0.261696601192761	0.267488	1.46667	-0.478026	0.021272	0.00490118	-1.83778
TRIM32	-0.157494105349348	0.55174669810008	0.453768	0.630922	0.386142	0.334223	0.544776	1.447
VPS4B	0.393957053154302	0.00265721889493238	0.0748684	0.136326	0.265749	-0.0138844	0.618912	1.02695
ONECUT2	NA	NA	1.1319	1.69222	0.422438	0.855099	0.374851	2.29151
YLPM1	1.05265954123385	0.828519053741929	1.18928	1.36284	0.540196	0.248563	-0.150778	1.56698
LTBP2	0.257159719444577	0.916082739280545	0.853282	1.5161	1.07451	0.120808	-0.459674	-2.12251
ABCD4	-0.126961413170068	0.612953277107708	1.00865	1.19869	-0.519846	0.720883	-0.684043	-1.13252
FAM98A	-0.330230893223563	0.014605561460323	-0.486271	-0.472233	0.981622	0.695036	-0.32627	1.54532
AFTPH	0.541263986881185	0.0964384815495479	-0.208059	-0.156927	-0.124949	0.205049	0.0269275	1.11887
CUTC	-0.567028377720269	0.390971843654762	0.416006	-0.0516467	0.0156213	0.212703	-0.57624	1.02021
PPP1R3C	NA	NA	1.57532	0.66339	0.902246	2.63271	-0.172637	2.35862
PYROXD2	-1.40861867550177	NA	0.652591	1.10488	-0.09541	-0.174648	1.54478	-2.92184
MTHFD1L	0.0801340170466211	0.428677400890915	0.0198329	0.964504	0.158626	0.640896	0.517295	1.19122
KBTBD7	-0.758586748413101	0.930272863264635	0.871784	1.06604	0.457019	0.539597	-1.04019	2.48415
ETF1	0.163637477067671	0.0162571097302332	-0.109943	-0.30808	0.153888	0.303192	0.741059	1.03371
UTP20	0.809829974588939	0.295714883873113	-0.0496263	0.261636	0.923132	0.314764	-0.635718	1.27616
SOCS2	0.399733558074783	0.782994219015413	-0.957567	-0.461421	1.61508	0.632707	1.18221	-2.10081
GJA3	0.389375206848676	0.80597413788205	1.40647	1.43908	0.615083	1.21767	1.95981	-1.18827
MTERF4	-0.0263675039883293	0.761557999223799	0.854198	-0.294033	0.0498032	0.577665	0.433744	1.11492
RBBP6	0.927962556894312	0.0036622641888796	-0.501028	1.07011	0.347087	-0.387254	0.712352	1.10306
ZNF205	0.977284576728505	0.611792738677929	0.325008	1.04044	-0.799954	0.0477442	0.576485	1.36868
NAA60	-0.213038822135519	0.769903699961633	0.978609	0.267752	0.141831	0.241917	0.925048	1.08987
KIAA1549	-0.619076246932566	0.0260741705347124	-0.22126	0.527233	-0.116721	0.355003	0.959813	-1.10081
HVCN1	NA	NA	2.3561	3.00786	-0.384917	0.632707	-1.62515	-2.10081
ADGRE5	-0.0469428278704401	0.688018455591887	0.0774576	0.633579	-0.0998253	0.571688	0.540547	-1.7906
ZC3H13	0.0934207127565566	0.698370295375357	0.564222	1.2983	0.242759	-0.31071	-0.170707	1.39744
SPATS2	0.248993833005597	0.808148354707829	-0.846152	-0.898617	0.266188	-0.269229	-0.377222	1.17221
LRP1	0.552475992031667	0.695160727869895	-0.179595	0.804985	0.31869	-0.245792	-0.629949	-1.73896
SARDH	NA	NA	2.34312	2.89879	-1.70684	-0.547866	-1.21011	-2.37383
SLC12A4	0.126298019460673	0.0376806564654681	0.385122	0.451719	0.996954	-0.137483	0.194668	-1.4462
SNX21	-0.0802460393507312	0.414172866820669	-0.465295	1.016	-0.83472	-0.0430212	-0.200651	-1.14034
LYPD3	0.465439260241394	0.699901312348368	0.455846	1.02232	-0.840943	-0.844943	-1.21011	2.39104
F13A1	NA	0.463811967229143	1.97059	2.6737	-0.384917	0.632707	-0.625149	-1.71748
ABCC10	-0.0999762478307347	0.547364954716374	0.336885	0.441204	0.0696492	0.503424	0.179779	-1.65078
NQO2	-0.0592025708468055	0.207641768246499	0.511575	0.25609	-0.341589	-0.429578	-0.640579	-1.22954
MOCS1	-0.0980558856968238	0.161133420128927	2.32216	2.98	-0.607309	0.135207	-0.38811	-1.62018
DOK4	-1.38719406417814	0.375755804033092	-0.898266	0.67508	1.03012	-0.85272	0.696779	-1.55147
SLC25A19	-0.65672580626023	0.133495489629731	0.552751	0.701498	-0.747487	-0.195527	1.37485	1.04603
TTF1	-0.0993868742060768	0.544085915639031	0.728558	0.477152	0.246696	-0.356646	-0.17769	1.74719
PPP1R12C	-0.346384451079013	0.154230764390538	-1.18407	1.51242	0.243115	-0.970634	-0.821069	-2.40086
MBOAT7	-0.228365257656497	0.590701573939131	0.16483	0.0486451	0.0573177	-0.248342	0.114473	-1.39981
SH2D3A	0.463167238055799	0.140157374188226	0.746155	2.09579	-0.147877	0.300131	-1.36211	-2.0519
ZNF436	0.416350337166405	0.228982357878667	0.626437	0.569695	0.604741	0.582081	0.305588	1.00498
CEP250	-0.0506947589827499	0.653170286202781	0.397497	0.918584	-0.457267	-0.427571	0.301322	-1.35587
ASL	0.273309017416362	0.732446734284481	1.01979	1.46875	-0.195255	-0.0531847	-0.625149	-1.51585
DNAJC8	-0.00858397687031646	0.82284329781514	0.269007	-0.482451	-0.002771	-0.0373044	-0.161749	1.06538
TSPAN8	NA	NA	2.28589	2.79693	-0.384917	0.632707	-0.625149	-1.15526
DYRK2	0.185509737212933	0.498989637204616	-0.00314004	-0.372512	0.0890146	0.395668	0.617707	1.33215
FGFRL1	-0.452244508838238	0.0693860422644758	-0.447713	-0.516644	-0.384917	-0.594704	-0.438064	-1.04737
AAMP	-0.138277518055329	0.238579236889755	0.0816583	0.0425672	-0.349103	0.132808	0.763274	1.0114
RNF6	0.0729327087460649	0.217962914880139	-0.500984	-0.588739	-0.171923	0.151735	-0.299749	1.04358
PPAT	-0.0297581479561313	0.597103934919497	0.496831	-0.219724	0.079487	0.268191	0.87528	1.07976
TUBGCP6	0.199435616792485	0.844831581701669	0.696904	0.616649	0.812385	-0.297688	0.21507	-1.21099
STRIP2	0.0235990366709461	0.926365975021179	0.755261	1.11016	-0.647951	-1.68922	-0.450063	-1.19937
PDE11A	NA	NA	1.85921	2.55092	0.615083	-0.689221	-0.625149	-2.10081
SLC27A1	0.0542022916598749	0.541690746042554	1.5024	2.10361	0.566174	-0.597028	-0.0525704	-1.86783
NSUN5	-0.00433032967816156	0.605879486130207	0.726371	0.732606	-0.350969	0.86488	0.713653	1.19465
